"time","mels_S"
"2021-07-13T15:30:00",0.025
"2021-07-13T15:45:00",0.025
"2021-07-13T16:00:00",0.02
"2021-07-13T16:15:00",0.016666667
"2021-07-13T16:30:00",0.04
"2021-07-13T16:45:00",0.033333333
"2021-07-13T17:00:00",0.025
"2021-07-13T17:15:00",0.0325
"2021-07-13T17:30:00",0.04
"2021-07-13T17:45:00",0.045
"2021-07-13T18:00:00",0.05
"2021-07-13T18:15:00",0.016666667
"2021-07-13T18:30:00",0.025
"2021-07-13T18:45:00",0.033333333
"2021-07-13T19:00:00",0.014285714
"2021-07-13T19:15:00",0.017857142666666666
"2021-07-13T19:30:00",0.021428571333333334
"2021-07-13T19:45:00",0.025
"2021-07-13T20:00:00",0.043333333333333335
"2021-07-13T20:15:00",0.06166666666666667
"2021-07-13T20:30:00",0.08
"2021-07-13T20:45:00",0.025
"2021-07-13T21:00:00",0.066666667
"2021-07-13T21:15:00",0.071428571
"2021-07-13T21:30:00",0.016666667
"2021-07-13T21:45:00",0.0395833335
"2021-07-13T22:00:00",0.0625
"2021-07-13T22:15:00",0.025
"2021-07-13T22:30:00",0.05
"2021-07-13T22:45:00",0.05
"2021-07-13T23:00:00",0.025
"2021-07-13T23:15:00",0.033333333
"2021-07-13T23:30:00",0.042857143
"2021-07-13T23:45:00",0.02
"2021-07-14T00:00:00",0.0266666665
"2021-07-14T00:15:00",0.033333333
"2021-07-14T00:30:00",0.08
"2021-07-14T00:45:00",0.016666667
"2021-07-14T01:00:00",0.020833333500000002
"2021-07-14T01:15:00",0.025
"2021-07-14T01:30:00",0.05
"2021-07-14T01:45:00",0.041666666500000005
"2021-07-14T02:00:00",0.033333333
"2021-07-14T02:15:00",0.1
"2021-07-14T02:30:00",0.033333333
"2021-07-14T02:45:00",0.066666667
"2021-07-14T03:00:00",0.05
"2021-07-14T03:15:00",0.06
"2021-07-14T03:30:00",0.0633333335
"2021-07-14T03:45:00",0.066666667
"2021-07-14T04:00:00",0.1
"2021-07-14T04:15:00",0.028571429
"2021-07-14T04:30:00",0.033333333
"2021-07-14T04:45:00",0.1
"2021-07-14T05:00:00",0.033333333
"2021-07-14T05:15:00",0.025
"2021-07-14T05:30:00",0.05
"2021-07-14T05:45:00",0.1
"2021-07-14T06:00:00",0.02
"2021-07-14T06:15:00",0.028571429
"2021-07-14T06:30:00",0.066666667
"2021-07-14T06:45:00",0.05
"2021-07-14T07:00:00",0.061111110999999996
"2021-07-14T07:15:00",0.072222222
"2021-07-14T07:30:00",0.083333333
"2021-07-14T07:45:00",0.0488095235
"2021-07-14T08:00:00",0.014285714
"2021-07-14T08:15:00",0.071428571
"2021-07-14T08:30:00",0.033333333
"2021-07-14T08:45:00",0.025
"2021-07-14T09:00:00",0.05
"2021-07-14T09:15:00",0.066666667
"2021-07-14T09:30:00",0.02
"2021-07-14T09:45:00",0.075
"2021-07-14T10:00:00",0.04
"2021-07-14T10:15:00",0.033333333
"2021-07-14T10:30:00",0.041666666500000005
"2021-07-14T10:45:00",0.05
"2021-07-14T11:00:00",0.1
"2021-07-14T11:15:00",0.075
"2021-07-14T11:30:00",0.075
"2021-07-14T11:45:00",0.066666667
"2021-07-14T12:00:00",0.071428571
"2021-07-14T12:15:00",0.05
"2021-07-14T12:30:00",0.025
"2021-07-14T12:45:00",0.025
"2021-07-14T13:00:00",0.05
"2021-07-14T13:15:00",0.028571429
"2021-07-14T13:30:00",0.0892857145
"2021-07-14T13:45:00",0.15
"2021-07-14T14:00:00",0.028571429
"2021-07-14T14:15:00",0.028571429
"2021-07-14T14:30:00",0.028571429
"2021-07-14T14:45:00",0.033333333
"2021-07-14T15:00:00",0.1
"2021-07-14T15:15:00",0.033333333
"2021-07-14T15:30:00",0.0366666665
"2021-07-14T15:45:00",0.04
"2021-07-14T16:00:00",0.02
"2021-07-14T16:15:00",0.033333333
"2021-07-14T16:30:00",0.025
"2021-07-14T16:45:00",0.025
"2021-07-14T17:00:00",0.04166666666666667
"2021-07-14T17:15:00",0.058333333333333334
"2021-07-14T17:30:00",0.075
"2021-07-14T17:45:00",0.1
"2021-07-14T18:00:00",0.025
"2021-07-14T18:15:00",0.042857143
"2021-07-14T18:30:00",0.025
"2021-07-14T18:45:00",0.0291666665
"2021-07-14T19:00:00",0.033333333
"2021-07-14T19:15:00",0.033333333
"2021-07-14T19:30:00",0.033333333
"2021-07-14T19:45:00",0.033333333
"2021-07-14T20:00:00",0.1
"2021-07-14T20:15:00",0.05
"2021-07-14T20:30:00",0.05294117647058824
"2021-07-14T20:45:00",0.05588235294117648
"2021-07-14T21:00:00",0.05882352941176471
"2021-07-14T21:15:00",0.06176470588235295
"2021-07-14T21:30:00",0.06470588235294118
"2021-07-14T21:45:00",0.06764705882352942
"2021-07-14T22:00:00",0.07058823529411765
"2021-07-14T22:15:00",0.07352941176470588
"2021-07-14T22:30:00",0.07647058823529412
"2021-07-14T22:45:00",0.07941176470588236
"2021-07-14T23:00:00",0.0823529411764706
"2021-07-14T23:15:00",0.08529411764705883
"2021-07-14T23:30:00",0.08823529411764706
"2021-07-14T23:45:00",0.0911764705882353
"2021-07-15T00:00:00",0.09411764705882353
"2021-07-15T00:15:00",0.09705882352941177
"2021-07-15T00:30:00",0.1
"2021-07-15T00:45:00",0.0125
"2021-07-15T01:00:00",0.0125
"2021-07-15T01:15:00",0.0125
"2021-07-15T01:30:00",0.014285714
"2021-07-15T01:45:00",0.025
"2021-07-15T02:00:00",0.1
"2021-07-15T02:15:00",0.0666666665
"2021-07-15T02:30:00",0.033333333
"2021-07-15T02:45:00",0.04
"2021-07-15T03:00:00",0.02
"2021-07-15T03:15:00",0.0242857145
"2021-07-15T03:30:00",0.028571429
"2021-07-15T03:45:00",0.1
"2021-07-15T04:00:00",0.09869565217391305
"2021-07-15T04:15:00",0.09739130434782609
"2021-07-15T04:30:00",0.09608695652173913
"2021-07-15T04:45:00",0.09478260869565218
"2021-07-15T05:00:00",0.09347826086956522
"2021-07-15T05:15:00",0.09217391304347827
"2021-07-15T05:30:00",0.09086956521739131
"2021-07-15T05:45:00",0.08956521739130435
"2021-07-15T06:00:00",0.08826086956521739
"2021-07-15T06:15:00",0.08695652173913043
"2021-07-15T06:30:00",0.08565217391304349
"2021-07-15T06:45:00",0.08434782608695653
"2021-07-15T07:00:00",0.08304347826086958
"2021-07-15T07:15:00",0.08173913043478262
"2021-07-15T07:30:00",0.08043478260869566
"2021-07-15T07:45:00",0.0791304347826087
"2021-07-15T08:00:00",0.07782608695652174
"2021-07-15T08:15:00",0.07652173913043478
"2021-07-15T08:30:00",0.07521739130434783
"2021-07-15T08:45:00",0.07391304347826087
"2021-07-15T09:00:00",0.07260869565217393
"2021-07-15T09:15:00",0.07130434782608697
"2021-07-15T09:30:00",0.07
"2021-07-15T09:45:00",0.06869565217391305
"2021-07-15T10:00:00",0.06739130434782609
"2021-07-15T10:15:00",0.06608695652173914
"2021-07-15T10:30:00",0.06478260869565218
"2021-07-15T10:45:00",0.06347826086956522
"2021-07-15T11:00:00",0.06217391304347827
"2021-07-15T11:15:00",0.060869565217391314
"2021-07-15T11:30:00",0.059565217391304354
"2021-07-15T11:45:00",0.058260869565217394
"2021-07-15T12:00:00",0.05695652173913044
"2021-07-15T12:15:00",0.05565217391304348
"2021-07-15T12:30:00",0.05434782608695653
"2021-07-15T12:45:00",0.05304347826086957
"2021-07-15T13:00:00",0.051739130434782614
"2021-07-15T13:15:00",0.05043478260869566
"2021-07-15T13:30:00",0.0491304347826087
"2021-07-15T13:45:00",0.04782608695652174
"2021-07-15T14:00:00",0.04652173913043479
"2021-07-15T14:15:00",0.045217391304347834
"2021-07-15T14:30:00",0.043913043478260874
"2021-07-15T14:45:00",0.042608695652173914
"2021-07-15T15:00:00",0.04130434782608696
"2021-07-15T15:15:00",0.04
"2021-07-15T15:30:00",0.016666667
"2021-07-15T15:45:00",0.008333333
"2021-07-15T16:00:00",0.0113095235
"2021-07-15T16:15:00",0.014285714
"2021-07-15T16:30:00",0.016666667
"2021-07-15T16:45:00",0.028571429
"2021-07-15T17:00:00",0.024603174999999998
"2021-07-15T17:15:00",0.020634921
"2021-07-15T17:30:00",0.016666667
"2021-07-15T17:45:00",0.0154761905
"2021-07-15T18:00:00",0.014285714
"2021-07-15T18:15:00",0.025
"2021-07-15T18:30:00",0.033928571500000004
"2021-07-15T18:45:00",0.042857143
"2021-07-15T19:00:00",0.028571429
"2021-07-15T19:15:00",0.016666667
"2021-07-15T19:30:00",0.066666667
"2021-07-15T19:45:00",0.02
"2021-07-15T20:00:00",0.014285714
"2021-07-15T20:15:00",0.033333333
"2021-07-15T20:30:00",0.02
"2021-07-15T20:45:00",0.028571429
"2021-07-15T21:00:00",0.022619048
"2021-07-15T21:15:00",0.016666667
"2021-07-15T21:30:00",0.05
"2021-07-15T21:45:00",0.03125
"2021-07-15T22:00:00",0.0125
"2021-07-15T22:15:00",0.1
"2021-07-15T22:30:00",0.025
"2021-07-15T22:45:00",0.014285714
"2021-07-15T23:00:00",0.019642857
"2021-07-15T23:15:00",0.025
"2021-07-15T23:30:00",0.0225
"2021-07-15T23:45:00",0.02
"2021-07-16T00:00:00",0.021666666666666667
"2021-07-16T00:15:00",0.023333333333333334
"2021-07-16T00:30:00",0.025
"2021-07-16T00:45:00",0.025595238166666666
"2021-07-16T01:00:00",0.026190476333333334
"2021-07-16T01:15:00",0.026785714500000002
"2021-07-16T01:30:00",0.027380952666666666
"2021-07-16T01:45:00",0.02797619083333333
"2021-07-16T02:00:00",0.028571429
"2021-07-16T02:15:00",0.022222222
"2021-07-16T02:30:00",0.011111111
"2021-07-16T02:45:00",0.014285714
"2021-07-16T03:00:00",0.02
"2021-07-16T03:15:00",0.025
"2021-07-16T03:30:00",0.066666667
"2021-07-16T03:45:00",0.1
"2021-07-16T04:00:00",0.075
"2021-07-16T04:15:00",0.066666667
"2021-07-16T04:30:00",0.1
"2021-07-16T04:45:00",0.071428571
"2021-07-16T05:00:00",0.05
"2021-07-16T05:15:00",0.133333333
"2021-07-16T05:30:00",0.077777778
"2021-07-16T05:45:00",0.044444444
"2021-07-16T06:00:00",0.1
"2021-07-16T06:15:00",0.05
"2021-07-16T06:30:00",0.075
"2021-07-16T06:45:00",0.085714286
"2021-07-16T07:00:00",0.128571429
"2021-07-16T07:15:00",0.06
"2021-07-16T07:30:00",0.083333333
"2021-07-16T07:45:00",0.085714286
"2021-07-16T08:00:00",0.016666667
"2021-07-16T08:15:00",0.02
"2021-07-16T08:30:00",0.1
"2021-07-16T08:45:00",0.090909091
"2021-07-16T09:00:00",0.05
"2021-07-16T09:15:00",0.071428571
"2021-07-16T09:30:00",0.0875
"2021-07-16T09:45:00",0.025
"2021-07-16T10:00:00",0.044444444
"2021-07-16T10:15:00",0.085714286
"2021-07-16T10:30:00",0.0625
"2021-07-16T10:45:00",0.05
"2021-07-16T11:00:00",0.033333333
"2021-07-16T11:15:00",0.071428571
"2021-07-16T11:30:00",0.071428571
"2021-07-16T11:45:00",0.114285714
"2021-07-16T12:00:00",0.05
"2021-07-16T12:15:00",0.063636364
"2021-07-16T12:30:00",0.042857143
"2021-07-16T12:45:00",0.055555556
"2021-07-16T13:00:00",0.075
"2021-07-16T13:15:00",0.014285714
"2021-07-16T13:30:00",0.032142857000000004
"2021-07-16T13:45:00",0.05
"2021-07-16T14:00:00",0.033333333
"2021-07-16T14:15:00",0.033333333
"2021-07-16T14:30:00",0.066666667
"2021-07-16T14:45:00",0.071428571
"2021-07-16T15:00:00",0.06
"2021-07-16T15:15:00",0.033333333
"2021-07-16T15:30:00",0.034722222
"2021-07-16T15:45:00",0.036111111
"2021-07-16T16:00:00",0.0375
"2021-07-16T16:15:00",0.1125
"2021-07-16T16:30:00",0.277777778
"2021-07-16T16:45:00",0.092307692
"2021-07-16T17:00:00",0.183333333
"2021-07-16T17:15:00",0.22
"2021-07-16T17:30:00",0.083333333
"2021-07-16T17:45:00",0.042857143
"2021-07-16T18:00:00",0.044444444
"2021-07-16T18:15:00",0.09
"2021-07-16T18:30:00",0.042857143
"2021-07-16T18:45:00",0.055555556
"2021-07-16T19:00:00",0.05925925966666667
"2021-07-16T19:15:00",0.06296296333333333
"2021-07-16T19:30:00",0.066666667
"2021-07-16T19:45:00",0.072727273
"2021-07-16T20:00:00",0.02
"2021-07-16T20:15:00",0.014285714
"2021-07-16T20:30:00",0.127272727
"2021-07-16T20:45:00",0.066666667
"2021-07-16T21:00:00",0.075
"2021-07-16T21:15:00",0.083333333
"2021-07-16T21:30:00",0.1194444445
"2021-07-16T21:45:00",0.155555556
"2021-07-16T22:00:00",0.05
"2021-07-16T22:15:00",0.028571429
"2021-07-16T22:30:00",0.014285714
"2021-07-16T22:45:00",0.028571429
"2021-07-16T23:00:00",0.066666667
"2021-07-16T23:15:00",0.033333333
"2021-07-16T23:30:00",0.027272727
"2021-07-16T23:45:00",0.042207792
"2021-07-17T00:00:00",0.057142857
"2021-07-17T00:15:00",0.071428571
"2021-07-17T00:30:00",0.04
"2021-07-17T00:45:00",0.02
"2021-07-17T01:00:00",0.066666667
"2021-07-17T01:15:00",0.033333333
"2021-07-17T01:30:00",0.12
"2021-07-17T01:45:00",0.05
"2021-07-17T02:00:00",0.075
"2021-07-17T02:15:00",0.071428571
"2021-07-17T02:30:00",0.05
"2021-07-17T02:45:00",0.033333333
"2021-07-17T03:00:00",0.04
"2021-07-17T03:15:00",0.06
"2021-07-17T03:30:00",0.16
"2021-07-17T03:45:00",0.1
"2021-07-17T04:00:00",0.044444444
"2021-07-17T04:15:00",0.066666667
"2021-07-17T04:30:00",0.166666667
"2021-07-17T04:45:00",0.041666667
"2021-07-17T05:00:00",0.0875
"2021-07-17T05:15:00",0.125
"2021-07-17T05:30:00",0.033333333
"2021-07-17T05:45:00",0.0125
"2021-07-17T06:00:00",0.1
"2021-07-17T06:15:00",0.075
"2021-07-17T06:30:00",0.0875
"2021-07-17T06:45:00",0.1
"2021-07-17T07:00:00",0.1
"2021-07-17T07:15:00",0.083333333
"2021-07-17T07:30:00",0.042857143
"2021-07-17T07:45:00",0.066666667
"2021-07-17T08:00:00",0.1
"2021-07-17T08:15:00",0.05
"2021-07-17T08:30:00",0.066666667
"2021-07-17T08:45:00",0.03
"2021-07-17T09:00:00",0.022222222
"2021-07-17T09:15:00",0.041666667
"2021-07-17T09:30:00",0.0375
"2021-07-17T09:45:00",0.0473214285
"2021-07-17T10:00:00",0.057142857
"2021-07-17T10:15:00",0.04
"2021-07-17T10:30:00",0.016666667
"2021-07-17T10:45:00",0.069230769
"2021-07-17T11:00:00",0.066666667
"2021-07-17T11:15:00",0.027272727
"2021-07-17T11:30:00",0.044444444
"2021-07-17T11:45:00",0.06
"2021-07-17T12:00:00",0.025
"2021-07-17T12:15:00",0.05
"2021-07-17T12:30:00",0.044444444
"2021-07-17T12:45:00",0.05
"2021-07-17T13:00:00",0.133333333
"2021-07-17T13:15:00",0.0875
"2021-07-17T13:30:00",0.014285714
"2021-07-17T13:45:00",0.028571429
"2021-07-17T14:00:00",0.066666667
"2021-07-17T14:15:00",0.0375
"2021-07-17T14:30:00",0.0375
"2021-07-17T14:45:00",0.085714286
"2021-07-17T15:00:00",0.06
"2021-07-17T15:15:00",0.04
"2021-07-17T15:30:00",0.01
"2021-07-17T15:45:00",0.05
"2021-07-17T16:00:00",0.04
"2021-07-17T16:15:00",0.0375
"2021-07-17T16:30:00",0.02
"2021-07-17T16:45:00",0.057142857
"2021-07-17T17:00:00",0.044444444
"2021-07-17T17:15:00",0.033333333
"2021-07-17T17:30:00",0.06
"2021-07-17T17:45:00",0.042857143
"2021-07-17T18:00:00",0.01
"2021-07-17T18:15:00",0.0625
"2021-07-17T18:30:00",0.1
"2021-07-17T18:45:00",0.0375
"2021-07-17T19:00:00",0.04
"2021-07-17T19:15:00",0.04
"2021-07-17T19:30:00",0.072727273
"2021-07-17T19:45:00",0.07207792199999999
"2021-07-17T20:00:00",0.071428571
"2021-07-17T20:15:00",0.058333333
"2021-07-17T20:30:00",0.0375
"2021-07-17T20:45:00",0.05
"2021-07-17T21:00:00",0.05
"2021-07-17T21:15:00",0.028571429
"2021-07-17T21:30:00",0.025
"2021-07-17T21:45:00",0.1
"2021-07-17T22:00:00",0.075
"2021-07-17T22:15:00",0.0541666665
"2021-07-17T22:30:00",0.033333333
"2021-07-17T22:45:00",0.042857143
"2021-07-17T23:00:00",0.028571429
"2021-07-17T23:15:00",0.05
"2021-07-17T23:30:00",0.057142857
"2021-07-17T23:45:00",0.07
"2021-07-18T00:00:00",0.05
"2021-07-18T00:15:00",0.028571429
"2021-07-18T00:30:00",0.057142857
"2021-07-18T00:45:00",0.025
"2021-07-18T01:00:00",0.0375
"2021-07-18T01:15:00",0.072727273
"2021-07-18T01:30:00",0.05
"2021-07-18T01:45:00",0.057142857
"2021-07-18T02:00:00",0.066666667
"2021-07-18T02:15:00",0.057142857
"2021-07-18T02:30:00",0.05
"2021-07-18T02:45:00",0.05
"2021-07-18T03:00:00",0.077777778
"2021-07-18T03:15:00",0.06
"2021-07-18T03:30:00",0.025
"2021-07-18T03:45:00",0.116666667
"2021-07-18T04:00:00",0.05
"2021-07-18T04:15:00",0.028571429
"2021-07-18T04:30:00",0.1
"2021-07-18T04:45:00",0.042857143
"2021-07-18T05:00:00",0.044444444
"2021-07-18T05:15:00",0.08
"2021-07-18T05:30:00",0.06
"2021-07-18T05:45:00",0.016666667
"2021-07-18T06:00:00",0.081818182
"2021-07-18T06:15:00",0.075
"2021-07-18T06:30:00",0.114285714
"2021-07-18T06:45:00",0.07
"2021-07-18T07:00:00",0.05
"2021-07-18T07:15:00",0.057142857
"2021-07-18T07:30:00",0.0625
"2021-07-18T07:45:00",0.12
"2021-07-18T08:00:00",0.057142857
"2021-07-18T08:15:00",0.055555556
"2021-07-18T08:30:00",0.077777778
"2021-07-18T08:45:00",0.066666667
"2021-07-18T09:00:00",0.066666667
"2021-07-18T09:15:00",0.1
"2021-07-18T09:30:00",0.06
"2021-07-18T09:45:00",0.0716666665
"2021-07-18T10:00:00",0.083333333
"2021-07-18T10:15:00",0.066666667
"2021-07-18T10:30:00",0.033333333
"2021-07-18T10:45:00",0.014285714
"2021-07-18T11:00:00",0.075
"2021-07-18T11:15:00",0.033333333
"2021-07-18T11:30:00",0.066666667
"2021-07-18T11:45:00",0.072727273
"2021-07-18T12:00:00",0.04
"2021-07-18T12:15:00",0.04
"2021-07-18T12:30:00",0.057142857
"2021-07-18T12:45:00",0.1
"2021-07-18T13:00:00",0.028571429
"2021-07-18T13:15:00",0.036363636
"2021-07-18T13:30:00",0.057142857
"2021-07-18T13:45:00",0.1
"2021-07-18T14:00:00",0.033333333
"2021-07-18T14:15:00",0.09
"2021-07-18T14:30:00",0.05
"2021-07-18T14:45:00",0.036111111
"2021-07-18T15:00:00",0.022222222
"2021-07-18T15:15:00",0.033333333
"2021-07-18T15:30:00",0.05
"2021-07-18T15:45:00",0.014285714
"2021-07-18T16:00:00",0.028571429
"2021-07-18T16:15:00",0.083333333
"2021-07-18T16:30:00",0.044444444
"2021-07-18T16:45:00",0.025
"2021-07-18T17:00:00",0.0291666665
"2021-07-18T17:15:00",0.033333333
"2021-07-18T17:30:00",0.042857143
"2021-07-18T17:45:00",0.0464285715
"2021-07-18T18:00:00",0.05
"2021-07-18T18:15:00",0.0875
"2021-07-18T18:30:00",0.063636364
"2021-07-18T18:45:00",0.05
"2021-07-18T19:00:00",0.042857143
"2021-07-18T19:15:00",0.075
"2021-07-18T19:30:00",0.016666667
"2021-07-18T19:45:00",0.0125
"2021-07-18T20:00:00",0.066666667
"2021-07-18T20:15:00",0.054761905
"2021-07-18T20:30:00",0.042857143
"2021-07-18T20:45:00",0.071428571
"2021-07-18T21:00:00",0.06
"2021-07-18T21:15:00",0.0125
"2021-07-18T21:30:00",0.018181818
"2021-07-18T21:45:00",0.077777778
"2021-07-18T22:00:00",0.02
"2021-07-18T22:15:00",0.014285714
"2021-07-18T22:30:00",0.033333333
"2021-07-18T22:45:00",0.045454545
"2021-07-18T23:00:00",0.057142857
"2021-07-18T23:15:00",0.042857143
"2021-07-18T23:30:00",0.088888889
"2021-07-18T23:45:00",0.08
"2021-07-19T00:00:00",0.033333333
"2021-07-19T00:15:00",0.033333333
"2021-07-19T00:30:00",0.0875
"2021-07-19T00:45:00",0.042857143
"2021-07-19T01:00:00",0.042857143
"2021-07-19T01:15:00",0.055555556
"2021-07-19T01:30:00",0.044444444
"2021-07-19T01:45:00",0.05
"2021-07-19T02:00:00",0.057142857
"2021-07-19T02:15:00",0.077777778
"2021-07-19T02:30:00",0.04
"2021-07-19T02:45:00",0.028571429
"2021-07-19T03:00:00",0.025
"2021-07-19T03:15:00",0.02
"2021-07-19T03:30:00",0.075
"2021-07-19T03:45:00",0.083333333
"2021-07-19T04:00:00",0.066666667
"2021-07-19T04:15:00",0.071428571
"2021-07-19T04:30:00",0.1
"2021-07-19T04:45:00",0.075
"2021-07-19T05:00:00",0.15
"2021-07-19T05:15:00",0.05
"2021-07-19T05:30:00",0.033333333
"2021-07-19T05:45:00",0.1
"2021-07-19T06:00:00",0.0875
"2021-07-19T06:15:00",0.033333333
"2021-07-19T06:30:00",0.025
"2021-07-19T06:45:00",0.06
"2021-07-19T07:00:00",0.0625
"2021-07-19T07:15:00",0.05
"2021-07-19T07:30:00",0.075
"2021-07-19T07:45:00",0.1
"2021-07-19T08:00:00",0.04
"2021-07-19T08:15:00",0.033333333
"2021-07-19T08:30:00",0.077777778
"2021-07-19T08:45:00",0.066666667
"2021-07-19T09:00:00",0.055555556
"2021-07-19T09:15:00",0.066666667
"2021-07-19T09:30:00",0.083333333
"2021-07-19T09:45:00",0.055555556
"2021-07-19T10:00:00",0.04
